id,movielens_id,title,original_title,overview,release_date,release_year,runtime,original_language,production_countries,poster_path,backdrop_path,trailer_url,adult
9823,1681,모탈 컴뱃 2,Mortal Kombat: Annihilation,"아웃 월드의 황제인 샤오 칸(Shao Kahn: 브라이언 톰슨 분)은 아웃월드와 지구를 합병시켜서, 파멸시키려는 음모를 꾸민다. 모탈 컴뱃에서 류캉(Liu Kang: 로빈 쇼 분)과 선택된 파이터들이 이긴 후, '지구는 한 세대 동안 평화를 누려야한다'는 전 우주 세계의 이 신성한 규칙을 깨고, 샤오 칸은 아웃월드로부터 지구로 통하는 게이트를 열어 침략해온다. 이에 대항할 힘을 모으기 위해, 레이든(Rayden: 제임스 레마 분)은 류캉과 파이터들을 집합시킨다. 자신의 야욕을 채워줄 악의 파이터(인간이 아닌 무리들)들을 데리고 레이든 앞에 나타난 샤오 칸. 류캉은 샤오 칸에 맞서, 평화의 결정적인 열쇠를 가진 키타나 공주(Princess Kitana: 탈리사 소토 분)와 함께 그들의 소굴로 찾아간다. 그러나, 키타나 공주는 그들의 손에 빼앗기고 류캉은 그들의 함정에 걸려든다. 정신없이 일격을 가해 오는 샤오 칸 일당들은 마침내, 레이든을 죽이고 만다. 이에 분노한 파이터들은 류캉을 앞세우고, 6일 째의 마지막 전투에 임하게 된다. 키타나 공주는 샤오 칸의 일당으로 악의 화신이 되어 환생한 어머니와, 류캉은 샤오 칸과, 잭스(Jax: 린 레드 윌리암스 분)는 나이프울프(Nightwolf: 라이트풋 분)와, 소냐 블레이드(Sonya Blade: 산드라 헤스 분)는 몬타로(Motaro: 데론 맥비 분)와 각각 맞수가 되어, 목숨을 건 전투를 벌인다. 결국 샤오 칸은 신성한 규칙을 어긴 죄로 피를 흘리며 죽는 운명에 처하게 된다. 결국 지구는 악의 손길로부터 자유로워지고 신들로부터 다시 생명을 부여받은 레이든은 신의 자리에 오르게 된다.",1997-11-11,1997,95,en,"[""US""]",/ttryglcY2osWZE3sRYBf3ewTZsW.jpg,/19EpgKZDkLIwY1TI1pjBJtQ5qdr.jpg,https://www.youtube.com/watch?v=dimVCTUBJEA,false
1087040,285571,머니 샷: 폰허브를 말하다,Money Shot: The Pornhub Story,"폰허브의 성공과 추문에 대해 깊숙이 파헤친다. 배우, 운동가 그리고 전직 직원들의 인터뷰로 이루어진 다큐멘터리.",2023-03-15,2023,95,en,"[""US"",""CA""]",/kpTqWqLYcf1uErnx5VXLah4EWJZ.jpg,/sGE6N1vJjxZLkOJEXdIOqTslxuL.jpg,https://www.youtube.com/watch?v=WTAay-4QUuY,false
13,356,포레스트 검프,Forrest Gump,"불편한 다리, 남들보다 조금 떨어지는 지능을 가진 포레스트 검프는 헌신적인 어머니의 보살핌과 첫사랑 제니와의 만남으로 편견과 괴롭힘 속에서도 따뜻한 마음을 지니고 성장한다. 또래들의 괴롭힘을 피해 도망치던 포레스트는 누구보다 빠르게 달릴 수 있는 자신의 재능을 깨닫는다. 그의 재능을 알아 본 대학에서 그를 미식축구 선수로 발탁하고, 졸업 후에도 뛰어난 신체능력으로 군에 들어가 무공훈장을 수여받는 등 탄탄한 인생 가도에 오르게 된 포레스트. 하지만 어머니가 병에 걸려 죽음을 맞이하고, 첫사랑 제니 역시 그의 곁을 떠나가며 다시 한 번 인생의 전환점을 맞이하게 되는데...",1994-06-23,1994,142,en,"[""US""]",/l8wvbQQIBV8LBHmx3Wx9xbE2kzt.jpg,/ghgfzbEV7kbpbi1O8eIILKVXEA8.jpg,https://www.youtube.com/watch?v=Mj9IA9tTfio,false
550,2959,파이트 클럽,Fight Club,"자동차 회사의 리콜 심사관으로 일하는 주인공은 일상의 무료함과 공허함 속에서 늘 새로운 탈출을 꿈꾼다. 그는 비행기에서 자신을 비누 제조업자라고 소개하는 타일러 더든을 만난다. 집에 돌아온 주인공은 아파트가 누군가에 의해 폭파되었음을 발견하고, 타일러에게 도움을 청해 함께 생활하게 된다. 어느 날 밤 타일러는 주인공에게 자신을 때려달라고 부탁한다. 사람은 싸워봐야 진정한 자신을 알 수 있다는 것이다. 결국 이들은 매주 토요일 밤 술집 지하에서 맨주먹으로 격투를 벌이는 파이트 클럽을 결성하기에 이르는데...",1999-10-15,1999,139,en,"[""DE"",""US""]",/eKZ07Ted7VHxQjbuZrRBFOamcKJ.jpg,/xRyINp9KfMLVjRiO5nCsoRDdvvF.jpg,https://www.youtube.com/watch?v=dfeUzm6KF4g,false
808,4306,슈렉,Shrek,"성 밖 늪지대에 사는 엄청나게 못생기고 무지무지 큰 괴물 슈렉. 지저분한 진흙으로 샤워를 즐기고 동화책은 화장실 휴지 삼아 쓰는 그는 혼자만의 시간을 즐긴다.  그러던 어느 날, 자신만의 고요한 안식처에 백설공주, 신데렐라, 빗자루를 타고 다니는 마녀, 피리부는 아저씨, 피터팬, 피노키오 등등.. 동화속의 주인공들이 모두 쳐들어온다. 그 중에서도 가장 귀찮은 건 쉴새없이 떠들어대는 당나귀 덩키. 알고보니 얼굴이 몸의 반을 차지하는 1m도 안되는 숏다리 파콰드영주가 동화속의 주인공들을 다 쫓아낸것. 결국 슈렉은 파콰드영주와 담판을 지으러 떠난다.  하지만 일은 이상하게 꼬여 결국 파콰드영주 대신 불뿜는 용의 성에 갇힌 피오나 공주를 구하러 떠나게 되는데..",2001-05-18,2001,90,en,"[""US""]",/hABnmgdAU3u6Nu61b9GUGaOseVl.jpg,/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg,https://www.youtube.com/watch?v=ppDwfm6e498,false
671,4896,해리 포터와 마법사의 돌,Harry Potter and the Philosopher's Stone,"해리 포터는 위압적인 버논 숙부와 냉담한 이모 페투니아, 욕심 많고 버릇없는 사촌 더즐리 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 호그와트에서 보낸 입학 초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데...",2001-11-16,2001,152,en,"[""GB"",""US""]",/8YaP48tVfngbURGldWk1I5odsBK.jpg,/1XAC6RPT01UX9EQGy2JVn5c8pgy.jpg,https://www.youtube.com/watch?v=l91Km49W9qI,false
807,47,세븐,Se7en,"은퇴를 7일 앞둔 관록의 형사 윌리엄 소머셋(모건 프리먼)과 새로 전근 온 신참내기 형사 밀스(브래드 피트)가 팀이 된 바로 다음날, 강압에 의해 위가 찢어질 때까지 먹다가 죽은 초고도 비만 남자와 역시 강압에 의해 식칼로 자기 살을 베어내 죽은 악덕 변호사의 사건과 마주한다. 식탐, 탐욕, 그리고 나태, 분노, 교만, 욕정, 시기. 소머셋은 현장에 남은 흔적들로 단테의 신곡과 쵸서의 캔터베리 서사시를 근거로 한 기나긴 연쇄 살인이 시작되었음을 직감하고 성서의 7가지 죄악을 따라 발생하는 사건들을 추적하기 시작하는데...",1995-09-22,1995,127,en,"[""US""]",/izzk8dbmrLowcoGbFaebqJvzyXg.jpg,/i5H7zusQGsysGQ8i6P361Vnr0n2.jpg,https://www.youtube.com/watch?v=KPOuJGkpblk,false
979,6214,돌이킬 수 없는,Irréversible,"애스홀클럽 '렉텀' 앞. 화면을 어지럽히며 싸이렌이 울린다. 한 남자는 들것에 실려나오고, 한 남자는 손목에 수갑이 채인 채 경찰을 따라나선다. 그들은 '알렉스'의 연인 '마르쿠스'와 옛 연인 '피에르'. 이어 장면이 바뀌면 알렉스의 강간범 '테니아'를 찾아 파리 밤거리를 미친 듯 돌아다니는 두 사람이 보인다. 그리고 강간당한 알렉스의 아픔보다 몇 배 더 잔인한 복수가 시작된다. 영화는 다시 시간을 거슬러 올라가 지하보도에서 강간당하는 알렉스를 비춘다. 파티장에서 자신을 돌보지 않는 마르쿠스와 다툰 후 혼자서 지하보도를 건너다 일을 당한 것. 그 후 카메라는 마르쿠스와 알렉스의 침실로 들어가 가장 행복했던 한 때를 비추며 그들을 가능한 한 현재의 불행에서 가장 멀리 있는 곳으로 데려간다.",2002-05-22,2002,93,fr,"[""FR""]",/AdrItykbv1evqcbIPrItVWnkaKj.jpg,/xV1EfNSEg6id6juJPr1vM6p9x5X.jpg,https://www.youtube.com/watch?v=e9D7hvIwgj4,false
567609,204704,레디 오어 낫,Ready or Not,한 젊은 신부(사마라 위빙 역)가 부자이며 기이한 가족을 가진 남편(마크 오브라이언 역)과 결혼을 하는데 이 가족의 일원이 되려면 결혼식 날 밤에 끔찍한 게임을 해야 하는 전통이 있다. 어쩔 수 없이 게임을 하게 된 신부의 첫날밤은 생존을 위해 싸워야 하는 불길한 죽음의 게임으로 변하는데...,2019-08-21,2019,96,en,"[""US""]",/fIpXKQecVTp7veBSm6IXZSe0wzb.jpg,/oJ1MIABA0WF0a7MDVQnnMvBdex8.jpg,https://www.youtube.com/watch?v=LBwfO9Hj6oQ,false
14836,66097,코렐라인: 비밀의 문,Coraline,"새로운 집으로 이사 온 열한 살 소녀 코렐라인은 모든 것이 낯설기만 하고, 늘 바쁜 부모님 때문에 외로운 날들을 보낸다. 호기심 많은 코렐라인은 홀로 집과 동네를 탐험하다 동네 소년 와이비와 개성 넘치는 이웃들을 만나게 된다. 그러던 어느 날, 집 안에 숨겨진 작은 비밀 문을 발견한 코렐라인은 문을 열고 어두운 통로를 지나 들어간다. 그곳은 현실과 꼭 닮았지만, 훨씬 더 완벽해 보이는 또 다른 세계였다. ‘다른 엄마’와 ‘다른 아빠’는 언제나 그녀를 따뜻하게 맞이하고, 신비로운 검은 고양이는 그림자처럼 곁을 맴돌며 호기심을 자극한다. 처음엔 꿈만 같은 낯선 세계였지만, 점점 그곳의 숨겨진 진실이 드러나기 시작하는데...",2009-02-05,2009,101,en,"[""US""]",/iGp4wBc0ZBVFd2HPicyDgl6Pn1r.jpg,/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,https://www.youtube.com/watch?v=T6iQnnHNF50,false
214756,135861,19곰 테드 2,Ted 2,왕따에게도 왕따 당하던 8살 존(마크 월버그)의 크리스마스 소원으로 살아 움직이게 된 테드(세스 맥팔레인)! 무적의 썬더 버디로 30년 동안 철없고 끈끈한 우정을 이어가던 둘은 테드가 인간이 아니라 물건(?)이라는 법원의 판결로 멘붕에 빠진다. 빡친 테드는 존과 함께 자신의 인권(?)을 입증하기 위해 승률 99.8% 변호사 사만다(아만다 사이프리드)를 찾아가는데……,2015-06-25,2015,115,en,"[""US""]",/9ljV8sG9HQs6bBc19Vw0754aujG.jpg,/xtHonIIIQXverDQM08TMQXjn9Fe.jpg,https://www.youtube.com/watch?v=mSG3R_2Uisw,false
372058,163134,너의 이름은.,君の名は。,"시골에 사는 소녀 미츠하(가미시라이시 모네)는 어느 날 잠에서 깬 후 자신의 몸이 남자로 바뀐 걸 알게 된다.  같은 시간, 도쿄에 사는 소년 타키(가미키 류노스케) 역시 이 기이한 상황을 겪고 있다.  낯선 가족, 낯선 친구들, 낯선 풍경들...  서로에게 이어진 끈을 알게 된 둘은 둘만의 규칙을 정하고 점차 상황을 받아들이기 시작한다.  서로에게 남긴 메모를 확인하며  점점 친구가 되어가는 타키와 미츠하.  언제부턴가 더 이상 몸이 바뀌지 않자  자신들이 특별하게 이어져있었음을 깨달은  타키는 미츠하를 만나러 가는데...",2016-08-26,2016,106,ja,"[""JP""]",/2DJCufz3Oa703PbLjNX1pM6MCG2.jpg,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,https://www.youtube.com/watch?v=o4-URMnBOPU,false
597,1721,타이타닉,Titanic,"""내 인생의 가장 큰 행운은 당신을 만난 거야"" 우연한 기회로 티켓을 구해 타이타닉호에 올라탄 자유로운 영혼을 가진 화가 ‘잭’(레오나르도 디카프리오)은 막강한 재력의 약혼자와 함께 1등실에 승선한 ‘로즈’(케이트 윈슬렛)에게 한눈에 반한다. 진실한 사랑을 꿈꾸던 ‘로즈’ 또한 생애 처음 황홀한 감정에 휩싸이고, 둘은 운명 같은 사랑에 빠지는데… 가장 차가운 곳에서 피어난 뜨거운 사랑! 영원히 가라앉지 않는 세기의 사랑이 펼쳐진다!",1997-12-18,1997,194,en,"[""US""]",/132KjhVrWUqKFVfMAKKNkherytA.jpg,/qBChUbS8ksbJoPTfZpogsnxG5tY.jpg,https://www.youtube.com/watch?v=wO44qBPBG4c,false
13192,26630,문워커,Moonwalker,"마이클 잭슨의 실황 공연 장면과 잭슨이 주인공으로 등장하는 환상적인 이야기들로 구성된 작품이다. 이 영화에는 마이클의 삶과 어린아이들이 '배드'를 부르는 패러디비디오의 몽타주 장면, 환상 장면에서 팬들에게 쫓기는 마이클의 모습과 함께 '맨 인 더 미러', '스무드 크리미널'과 '컴 투게더' 뮤직비디오가 포함되어 있다. 이 영화속의 영화에서 마이클은 미스터 빅이 연기하는 마약 밀매상에게 쫓기는 한편 세 어린이들을 구하는 역을 연기한다. 특히 중간중간 삽입되는 특수 효과와 C.G는 이 영화의 비주얼적인 측면을 한층 돋보이게 한다.",1988-10-29,1988,93,en,"[""US""]",/3GwTPQkAcgDeAirRpEuJG8HDdRz.jpg,/ihIVjdiuvtVuFUaCqfNJwajIs3i.jpg,https://www.youtube.com/watch?v=muOfjiMAIKw,false
662707,254887,스타브라이트,Starbright,어려운 현실을 살아가는 한 여성이 마법 같은 세계로 도피하면서 소원을 이루는 비밀을 발견하게 되는 판타지 어드벤처.,2026-02-27,2026,148,en,"[""US""]",/m1Zl07DNYeSyNcz9hf8hDsS2oB5.jpg,/tZiRd4IpoNiaoLXr2o2YfhTMjE2.jpg,https://www.youtube.com/watch?v=hBxMbl2V3ZA,false
269955,247458,인간중독,인간중독,"베트남전이 막바지로 치달아가던 1969년, 엄격한 위계질서와 상하관계로 지배되는 군관사. 모두의 신임을 받으며 승승장구 중인 교육대장 김진평과 남편을 장군으로 만들려는 야망을 가진 진평의 아내 이숙진. 어느 날, 김진평의 부하로 충성을 맹세하는 경우진과 그의 아내 종가흔이 이사를 온다. 진평은 우진의 아내 가흔에게 첫 만남부터 강렬한 떨림을 느끼는데…",2014-05-14,2014,132,ko,"[""KR""]",/zMCeJiRbV7Z5TFA8JpALExAQra.jpg,/iGBbWXmAIgpiWg9Mx2D2gLzbg4n.jpg,https://www.youtube.com/watch?v=40NSEn733iU,false
769,1213,좋은 친구들,GoodFellas,"아일랜드계 이탈리아인 헨리 힐와 토미는 13살에 마피아에 입문해 지미와 함께 트럭이나 공항 화물을 훔치는 일을 한다. 결혼 후에도 마피아 생활을 계속하는 헨리는 이제 조직에서도 안정된 위치와 경제적 여유를 갖는다.  어느 날 헨리와 지미는 공항터미널 사건을 모의해 현금 6백만 달러라는 엄청한 돈을 훔친다. 이 사건을 은폐하기 위해 혈안이 된 지미는 모의에 참여했던 사람들을 죽이고, 토미는 마피아 조직에 가담했다가 살해당한다. 엎친데 덮친격으로 헨리마저 마약거래로 경찰서에 잡혀 들어가는데...",1990-09-12,1990,146,en,"[""US""]",/zF9hSBS1t7PVFLo01GrJ3OjGi67.jpg,/gILte6Zd7m1YneIr6MVhh30S9pr.jpg,https://www.youtube.com/watch?v=PTBRNXGQR9Q,false
19995,72998,아바타,Avatar,"가까운 미래, 지구는 에너지 고갈 문제를 해결하기 위해 머나먼 행성 판도라에서 대체 자원을 채굴하기 시작한다. 하지만 판도라의 독성을 지닌 대기로 인해 자원 획득에 어려움을 겪게 된 인류는 판도라의 토착민 나비의 외형에 인간의 의식을 주입, 원격 조종이 가능한 새로운 생명체를 탄생시키는 프로그램을 개발한다. 한편 하반신이 마비된 전직 해병대원 제이크 설리는 아바타 프로그램에 참가할 것을 제안받는다. 그 곳에서 자신의 아바타를 통해 자유롭게 걸을 수 있게 된 제이크는 자원 채굴을 막으려는 나비의 무리에 침투하라는 임무를 부여받는데...",2009-12-16,2009,162,en,"[""US"",""GB""]",/m5lCha2XcbDowDoYHPc0DTNaCPU.jpg,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,https://www.youtube.com/watch?v=jm2sNLIPPvA,false
240,1221,대부 2,The Godfather Part II,"아버지의 장례식 도중에 맏아들 파올로가 총에 맞아 죽고, 비토(로버트 드니로)는 겨우 도망쳐 미국으로 건너온다. 대부로 성장한 후 비토는 다시 치치오를 찾아 복수를 한다. 새롭게 등장한 젊은 대부 마이클(알 파치노)은 본거지를 라스베가스로 옮기고 가족의 사업을 가능한 합법적인 것으로 바꾸려고 애쓴다. 그런 과중 중에 자신을 제거하려는 음모를 알게되고 그는 냉혹하고 신속하게 반대파들을 제거, 조직을 더욱 확대해 나간다. 이를 위해 마이클은 배신한 형마저 죽이고, 일 때문에 아내와 헤어지는 등 인간적으로는 계속 외로워져 가는데...",1974-12-20,1974,202,en,"[""US""]",/35RGDgySfINL9V2e6lkDECQ0hRa.jpg,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,https://www.youtube.com/watch?v=9O1Iy9od7-A,false
438631,254726,듄,Dune,"10191년, 아트레이데스 가문의 후계자인 폴은 시간과 공간을 초월해 과거와 미래를 모두 볼 수 있고, 더 나은 미래를 만들 유일한 구원자인 예지된 자의 운명을 타고났다. 그리고 어떤 계시처럼 매일 꿈에서 아라키스의 행성에 있는 한 여인을 만난다. 귀족들이 지지하는 아트레이데스 가문에 대한 황제의 질투는 폴과 그 일족들을 죽음이 기다리는 아라키스로 이끄는데...",2021-09-15,2021,155,en,"[""US""]",/7zV8FTYofAORGm0Umgh1mNNCym8.jpg,/zRKQW58MBEY078AxkHxEJzUskCl.jpg,https://www.youtube.com/watch?v=w0HgHet0sxg,false
73353,138022,마이클 잭슨 스: 맨 인 더 미러,Man in the Mirror: The Michael Jackson Story,"""거울 속의 그 사람부터 변화시키려 합니다""  팝의 황제 마이클 잭슨의 화려한 성공과 그 이면의 몰락 과정을 연대기 순으로 조명한 작품입니다.",2004-08-06,2004,85,en,[],/qhp25BXUEqIaDFQbC7YI3h2FSqD.jpg,/sp4F5G1tNaKtRnl7Tw3AKkcdHQz.jpg,\N,false
